id,time,gx,gy,gz,accx,accy,ax,ay,az,mx,my,mpu-temp,temperature,pressure,worldtime,lon,lat
16220,-367.133789132, 44, 95,2520, 420, -17400,0.153809, 0.025635, -1.062012,0, 0, 020,25.01, 975.77233733.0,139.420792,34.735943
16221,-366.896027115, 20, 59,2496, 456, -17364,0.152344, 0.027832, -1.059814,0, 0, 020,25.01, 975.77233733.0,139.420792,34.735943
16222,-366.650726118, 27, 99,2512, 440, -17452,0.153320, 0.026855, -1.065186,0, 0, 020,25.01, 975.77233733.0,139.420792,34.735943
16223,-366.412262118, 18, 92,2476, 452, -17296,0.151123, 0.027588, -1.055664,0, 0, 020,25.03, 975.77233734.0,139.420792,34.735943
16224,-366.173767133, 64, 94,2480, 444, -17332,0.151367, 0.027100, -1.057861,0, 0, 020,25.03, 975.80233734.0,139.420792,34.735943
16225,-365.928162130, 40, 89,2440, 388, -17312,0.148926, 0.023682, -1.056641,0, 0, 021,25.03, 975.80233734.0,139.420792,34.735943
16226,-365.690399148, 31, 99,2552, 368, -17332,0.155762, 0.022461, -1.057861,0, 0, 020,25.03, 975.75233734.0,139.420792,34.735943
16227,-365.451935128, 25, 96,2524, 444, -17320,0.154053, 0.027100, -1.057129,0, 0, 021,25.03, 975.75233734.0,139.420792,34.735943
16228,-365.213440148, 55, 83,2536, 536, -17376,0.154785, 0.032715, -1.060547,0, 0, 020,25.03, 975.75233735.0,139.420792,34.735943
16229,-364.967194128, 56, 125,2512, 412, -17352,0.153320, 0.025146, -1.059082,0, 0, 020,25.03, 975.75233735.0,139.420792,34.735943
16230,-364.691223147, 82, 65,2668, 352, -17336,0.162842, 0.021484, -1.058105,0, 0, 020,25.03, 975.70233735.0,139.420792,34.735943
16231,-364.452698170, 65, 113,2612, 540, -17516,0.159424, 0.032959, -1.069092,0, 0, 020,25.03, 975.70233736.0,139.420792,34.735943
16232,-364.214233101, 61, 108,2400, 472, -17532,0.146484, 0.028809, -1.070068,0, 0, 020,25.03, 975.70233736.0,139.420792,34.735943
16233,-363.968170159, 70, 155,3392, 48, -17424,0.207031, 0.002930, -1.063477,0, 0, 020,25.04, 975.77233736.0,139.420792,34.735943
16234,-363.730408160, 51, 97,2820, 488, -17748,0.172119, 0.029785, -1.083252,0, 0, 020,25.04, 975.80233736.0,139.420792,34.735943
16235,-363.491913126, 186, 183,4580, -116, -18928,0.279541, -0.007080, -1.155273,0, 0, 020,25.04, 975.80233736.0,139.420792,34.735943
16236,-363.253448141, 54, -129,-896, 708, -14272,-0.054688, 0.043213, -0.871094,0, 0, 020,25.04, 975.80233737.0,139.420792,34.735943
16237,-363.007172-1167, -622, 10752,27868, -23668, -32768,1.700928, -1.444580, -2.000000,0, 0, 020,25.04, 976.72233737.0,139.420792,34.735943
16238,-362.769379-43, 2816, 11439,-32768, -16824, -32768,-2.000000, -1.026855, -2.000000,0, 0, 020,25.04, 976.72233737.0,139.420792,34.735943
16239,-362.531616924, 7094, 7093,10924, 428, -32768,0.666748, 0.026123, -2.000000,0, 0, 020,25.04, 976.72233737.0,139.420792,34.735943
16240,-362.252258833, 41, 3849,-4008, 168, -32768,-0.244629, 0.010254, -2.000000,0, 0, 021,25.02, 973.33233738.0,139.420792,34.735943
16241,-362.013733-1010, -1324, -1646,-15276, 13736, -32768,-0.932373, 0.838379, -2.000000,0, 0, 019,25.02, 973.32233738.0,139.420792,34.735943
16242,-361.775970350, -2321, -5519,-22856, 3452, 16204,-1.395020, 0.210693, 0.989014,0, 0, 020,25.02, 973.32233738.0,139.420792,34.735943
16243,-361.537537920, 833, -6664,-13140, 864, 18020,-0.802002, 0.052734, 1.099854,0, 0, 020,25.02, 973.32233738.0,139.420792,34.735943
16244,-361.291229-663, 1996, -7325,-29312, 4904, 32767,-1.789062, 0.299316, 1.999939,0, 0, 020,25.02, 966.63233739.0,139.420792,34.735943
16245,-361.052765221, -1286, -7894,-28948, 3748, 32767,-1.766846, 0.228760, 1.999939,0, 0, 020,25.02, 966.63233739.0,139.420792,34.735943
16246,-360.8150021831, 3798, -8024,-22264, -1208, 32767,-1.358887, -0.073730, 1.999939,0, 0, 021,25.02, 966.63233739.0,139.420792,34.735943
16247,-360.576691901, 771, -8153,-20064, 9072, 32767,-1.224609, 0.553711, 1.999939,0, 0, 020,25.05, 960.60233739.0,139.420792,34.735943
16248,-360.330505-1078, -3301, -8162,-31048, 3336, 32767,-1.895020, 0.203613, 1.999939,0, 0, 020,25.05, 960.63233740.0,139.420792,34.735943
16249,-360.053894-173, -1642, -7565,-12828, 3812, 21944,-0.782959, 0.232666, 1.339355,0, 0, 020,25.05, 960.63233740.0,139.420792,34.735943
16250,-359.816101744, -318, -7362,-12080, 1680, 17644,-0.737305, 0.102539, 1.076904,0, 0, 020,25.05, 960.63233740.0,139.420792,34.735943
16251,-359.569702135, -851, -7727,3216, 3988, 616,0.196289, 0.243408, 0.037598,0, 0, 020,25.05, 955.57233741.0,139.420792,34.735943
16252,-359.331177594, -1360, -7892,1360, 2636, 1204,0.083008, 0.160889, 0.073486,0, 0, 020,25.05, 955.57233741.0,139.420792,34.735943
16253,-359.092682737, 7, -6969,548, 536, 1000,0.033447, 0.032715, 0.061035,0, 0, 020,25.05, 955.57233741.0,139.420792,34.735943
16254,-358.854919571, 547, -6507,212, 864, 396,0.012939, 0.052734, 0.024170,0, 0, 020,25.05, 951.52233741.0,139.420792,34.735943
16255,-358.60925373, -172, -6543,-344, 556, -168,-0.020996, 0.033936, -0.010254,0, 0, 020,25.05, 951.52233741.0,139.420792,34.735943
16256,-358.370789302, -1033, -6497,636, 608, 172,0.038818, 0.037109, 0.010498,0, 0, 020,25.05, 951.52233742.0,139.420792,34.735943
16257,-358.132324351, -777, -6286,680, 404, -148,0.041504, 0.024658, -0.009033,0, 0, 021,25.05, 951.52233742.0,139.420792,34.735943
16258,-357.894592410, -236, -5564,312, 496, -228,0.019043, 0.030273, -0.013916,0, 0, 020,25.06, 948.37233742.0,139.420792,34.735943
16259,-357.649323576, 98, -5062,-952, 620, -148,-0.058105, 0.037842, -0.009033,0, 0, 020,25.06, 948.40233742.0,139.420792,34.735943
16260,-357.410889691, 137, -4873,-88, 56, -664,-0.005371, 0.003418, -0.040527,0, 0, 021,25.06, 948.40233743.0,139.420715,34.735928
16261,-357.172394966, -405, -5152,36, 8, -512,0.002197, 0.000488, -0.031250,0, 0, 020,25.06, 948.40233743.0,139.420715,34.735928
16262,-356.9346621213, -767, -5439,-224, -36, -508,-0.013672, -0.002197, -0.031006,0, 0, 020,25.07, 946.09233743.0,139.420715,34.735928
16263,-356.6893621784, -832, -5223,204, 132, -664,0.012451, 0.008057, -0.040527,0, 0, 020,25.07, 946.10233743.0,139.420715,34.735928
16264,-356.4509582305, -720, -4820,200, 84, -636,0.012207, 0.005127, -0.038818,0, 0, 020,25.07, 946.10233744.0,139.420670,34.735928
16265,-356.2124022689, -398, -4456,368, 236, -792,0.022461, 0.014404, -0.048340,0, 0, 020,25.07, 944.68233744.0,139.420670,34.735928
16266,-355.9664312935, 63, -4100,240, 184, -776,0.014648, 0.011230, -0.047363,0, 0, 020,25.07, 944.68233744.0,139.420670,34.735928
16267,-355.7286993114, 461, -4048,428, 88, -816,0.026123, 0.005371, -0.049805,0, 0, 020,25.07, 944.68233744.0,139.420670,34.735928
16268,-355.4902653327, 1005, -4413,476, -28, -788,0.029053, -0.001709, -0.048096,0, 0, 021,25.07, 944.68233745.0,139.420624,34.735943
16269,-355.2518013573, 1481, -3682,648, -60, -876,0.039551, -0.003662, -0.053467,0, 0, 020,25.07, 943.95233745.0,139.420624,34.735943
16270,-354.9612433704, 1980, -4186,1024, -500, -828,0.062500, -0.030518, -0.050537,0, 0, 021,25.07, 943.95233745.0,139.420624,34.735943
16271,-354.7233893441, 1913, -1743,1612, -768, -752,0.098389, -0.046875, -0.045898,0, 0, 020,25.07, 943.95233745.0,139.420624,34.735943
16272,-354.4849554024, 356, -693,2272, -1308, -852,0.138672, -0.079834, -0.052002,0, 0, 019,25.09, 944.08233745.0,139.420624,34.735943
16273,-354.2464294530, -1513, 1188,2572, -2016, -624,0.156982, -0.123047, -0.038086,0, 0, 020,25.09, 944.11233746.0,139.420792,34.735985
16274,-354.0001534552, -2960, 3735,3552, -3072, -656,0.216797, -0.187500, -0.040039,0, 0, 020,25.09, 944.11233746.0,139.420792,34.735985
16275,-353.7623904646, -5110, 7107,3604, -4120, -628,0.219971, -0.251465, -0.038330,0, 0, 020,25.09, 944.11233746.0,139.420792,34.735985
16276,-353.5241093682, -6670, 6378,2212, -6112, -596,0.135010, -0.373047, -0.036377,0, 0, 021,25.09, 944.63233746.0,139.420792,34.735985
16277,-353.2778323023, -6231, 1047,3892, -7116, -624,0.237549, -0.434326, -0.038086,0, 0, 020,25.09, 944.63233747.0,139.420929,34.736038
16278,-353.0393373619, -5835, -3860,3872, -7300, -752,0.236328, -0.445557, -0.045898,0, 0, 021,25.09, 944.63233747.0,139.420929,34.736038
16279,-352.8015756315, -6830, -5980,6860, -6844, -480,0.418701, -0.417725, -0.029297,0, 0, 020,25.11, 945.94233747.0,139.420929,34.736038
16280,-352.56384310813, -9774, 2545,6632, -7784, 196,0.404785, -0.475098, 0.011963,0, 0, 021,25.11, 945.99233747.0,139.420929,34.736038
16281,-352.31759611558, -17268, 17314,8356, -11208, 1200,0.510010, -0.684082, 0.073242,0, 0, 019,25.11, 945.99233748.0,139.420517,34.736141
16282,-352.0612791175, -20973, 19758,1496, -11848, 744,0.091309, -0.723145, 0.045410,0, 0, 020,25.11, 945.99233748.0,139.420517,34.736141
16283,-351.823578-5933, -10286, 3394,4488, -13028, -88,0.273926, -0.795166, -0.005371,0, 0, 020,25.10, 947.82233748.0,139.420517,34.736141
16284,-351.592621-818, -3020, -28670,8308, -12028, -616,0.507080, -0.734131, -0.037598,0, 0, 020,25.10, 947.82233748.0,139.420517,34.736141
16285,-351.3538825026, -4283, 11187,11400, -7008, 8,0.695801, -0.427734, 0.000488,0, 0, 020,25.10, 947.82233749.0,139.420273,34.736141
16286,-351.115387-377, -8013, 32767,-2004, -11816, -892,-0.122314, -0.721191, -0.054443,0, 0, 020,25.10, 947.82233749.0,139.420273,34.736141
16287,-350.877625-1038, -3925, 9875,-7920, -9828, -1640,-0.483398, -0.599854, -0.100098,0, 0, 020,25.11, 949.40233749.0,139.420273,34.736141
16288,-350.632355-9657, 530, 32767,-12968, 4692, -1476,-0.791504, 0.286377, -0.090088,0, 0, 020,25.11, 949.40233749.0,139.420273,34.736141
16289,-350.393890260, 7779, 32767,11384, 17432, 152,0.694824, 1.063965, 0.009277,0, 0, 020,25.11, 949.40233749.0,139.420273,34.736141
16290,-350.155426-3876, -9137, 32767,3328, -14420, -612,0.203125, -0.880127, -0.037354,0, 0, 020,25.11, 949.61233750.0,139.420502,34.736172
16291,-349.878906-4073, 9904, 32767,4772, 16984, -564,0.291260, 1.036621, -0.034424,0, 0, 020,25.11, 949.61233750.0,139.420502,34.736172
16292,-349.633514-12694, -10550, 32767,-7324, -5076, -164,-0.447021, -0.309814, -0.010010,0, 0, 020,25.11, 949.61233750.0,139.420502,34.736172
16293,-349.3950817687, 476, 32767,19800, 2156, -1108,1.208496, 0.131592, -0.067627,0, 0, 020,25.11, 949.61233751.0,139.420959,34.736160
16294,-349.156525-6403, 17412, 32767,12948, 24148, -300,0.790283, 1.473877, -0.018311,0, 0, 020,25.08, 952.04233751.0,139.420959,34.736160
16295,-348.911133-20619, 15805, 32767,3160, 26288, -864,0.192871, 1.604492, -0.052734,0, 0, 020,25.08, 951.99233751.0,139.420959,34.736160
16296,-348.673370-29036, 6024, 32767,-6696, 11732, 1180,-0.408691, 0.716064, 0.072021,0, 0, 020,25.08, 951.99233751.0,139.420959,34.736160
16297,-348.434937-30786, 4180, 32767,-2768, 18960, 1944,-0.168945, 1.157227, 0.118652,0, 0, 020,25.07, 955.55233751.0,139.420959,34.736160
16298,-348.196533-31672, 7019, 32767,-4440, 15980, 1820,-0.270996, 0.975342, 0.111084,0, 0, 021,25.07, 955.52233752.0,139.420914,34.736279
16299,-347.950348-26297, 17078, 32767,-760, 21376, 816,-0.046387, 1.304688, 0.049805,0, 0, 020,25.07, 955.52233752.0,139.420914,34.736279
16300,-347.712585-16245, 22618, 32767,7688, 30252, -1660,0.469238, 1.846436, -0.101318,0, 0, 020,25.07, 955.52233752.0,139.420914,34.736279
16301,-347.474701-396, 20834, 32767,25160, 28900, -756,1.535645, 1.763916, -0.046143,0, 0, 020,25.05, 957.54233752.0,139.420914,34.736279
16302,-347.2284855988, -11999, 32767,26660, 3372, 2548,1.627197, 0.205811, 0.155518,0, 0, 020,25.05, 957.51233753.0,139.421173,34.736362
16303,-346.989960-32768, -14468, 32767,-244, 12372, 4480,-0.014893, 0.755127, 0.273438,0, 0, 020,25.05, 957.51233753.0,139.421173,34.736362
16304,-346.752228-11151, 25635, 32767,24992, 32767, -1300,1.525391, 1.999939, -0.079346,0, 0, 020,25.04, 958.90233753.0,139.421173,34.736362
16305,-346.514069-8456, -25130, 32767,24292, 1068, 5684,1.482666, 0.065186, 0.346924,0, 0, 020,25.04, 958.90233753.0,139.421173,34.736362
16306,-346.267944-19407, 26879, 32767,15072, 32767, -1496,0.919922, 1.999939, -0.091309,0, 0, 020,25.04, 958.90233754.0,139.421692,34.736572
16307,-346.029358-10152, -24601, 32767,24816, 5548, 5400,1.514648, 0.338623, 0.329590,0, 0, 020,25.04, 958.90233754.0,139.421692,34.736572
16308,-345.791565-24119, 26713, 32767,20272, 32767, -1064,1.237305, 1.999939, -0.064941,0, 0, 020,25.02, 963.59233754.0,139.421692,34.736572
16309,-345.553833-11837, -25438, 32767,32767, 4144, 6572,1.999939, 0.252930, 0.401123,0, 0, 020,25.02, 963.57233754.0,139.421692,34.736572
16310,-345.307648-7635, 25901, 32767,32760, 32767, -1408,1.999512, 1.999939, -0.085938,0, 0, 020,25.02, 963.57233755.0,139.421936,34.736694
16311,-345.069153-32768, -17676, 32767,16824, 14012, 8076,1.026855, 0.855225, 0.492920,0, 0, 019,25.00, 965.40233755.0,139.421936,34.736694
16312,-344.793396-14390, -27379, 32767,32767, 3744, 8432,1.999939, 0.228516, 0.514648,0, 0, 020,25.00, 965.32233755.0,139.421936,34.736694
16313,-344.5481265401, 16645, 32767,32767, 32767, -8600,1.999939, 1.999939, -0.524902,0, 0, 020,25.00, 965.32233755.0,139.421936,34.736694
16314,-344.309723-32768, 13900, 32767,12600, 32767, 4072,0.769043, 1.999939, 0.248535,0, 0, 020,25.00, 965.32233756.0,139.422073,34.736778
16315,-344.071198-26987, -28685, 32767,25184, 15956, 8896,1.537109, 0.973877, 0.542969,0, 0, 021,24.99, 966.63233756.0,139.422073,34.736778
16316,-343.8334057518, -11177, 32767,32767, 25520, 1928,1.999939, 1.557617, 0.117676,0, 0, 020,24.99, 966.63233756.0,139.422073,34.736778
16317,-343.5881048250, 10000, 32767,32767, 32767, -560,1.999939, 1.999939, -0.034180,0, 0, 020,24.99, 966.63233756.0,139.422073,34.736778
16318,-343.349609-5276, 26991, 32767,32767, 32767, -756,1.999939, 1.999939, -0.046143,0, 0, 019,24.97, 969.95233757.0,139.422165,34.736820
16319,-343.111084-18629, 32487, 32767,32767, 32767, -1596,1.999939, 1.999939, -0.097412,0, 0, 020,24.97, 969.92233757.0,139.422165,34.736820
16320,-342.865662-16041, 32222, 32767,32767, 32767, -2300,1.999939, 1.999939, -0.140381,0, 0, 020,24.97, 969.92233757.0,139.422165,34.736820
16321,-342.627899-19701, 32767, 32767,32767, 32767, -1716,1.999939, 1.999939, -0.104736,0, 0, 020,24.97, 969.92233757.0,139.422165,34.736820
16322,-342.389374-14352, 32767, 32767,32767, 32767, -2060,1.999939, 1.999939, -0.125732,0, 0, 020,24.96, 973.10233758.0,139.422211,34.736885
16323,-342.150818-2692, 25938, 32767,32767, 32767, -1924,1.999939, 1.999939, -0.117432,0, 0, 020,24.96, 973.07233758.0,139.422211,34.736885
16324,-341.9054878421, -4887, 32767,32767, 32767, -1424,1.999939, 1.999939, -0.086914,0, 0, 019,24.96, 973.07233758.0,139.422211,34.736885
16325,-341.650330-32768, -28452, 32767,28224, 32767, 10596,1.722656, 1.999939, 0.646729,0, 0, 020,24.96, 973.07233758.0,139.422211,34.736885
16326,-341.411835-32768, 4243, 32767,21516, 32767, 10228,1.313232, 1.999939, 0.624268,0, 0, 019,24.94, 972.70233759.0,139.422318,34.736935

